Time (s),Distance (cm),ax (mg),ay (mg),az (mg),vx (m/s)
36.6,503.0,-50.0,-3.0,986.0,-22.939311600000135
36.62,503.0,-50.0,-3.0,990.0,-22.949121600000133
36.64,501.0,-58.0,3.0,982.0,-22.960501200000135
36.66,502.0,-54.0,-3.0,978.0,-22.97109600000013
36.68,502.0,-50.0,-3.0,986.0,-22.980906000000132
36.7,502.0,-46.0,0.0,994.0,-22.989931200000132
36.72,503.0,-42.0,-3.0,990.0,-22.99817160000013
36.74,503.0,-50.0,-3.0,982.0,-23.007981600000132
36.76,502.0,-46.0,0.0,982.0,-23.017006800000132
36.78,503.0,-50.0,-3.0,986.0,-23.026816800000134
36.8,503.0,-46.0,-3.0,986.0,-23.035842000000134
36.82,501.0,-50.0,0.0,990.0,-23.045652000000135
36.84,503.0,-46.0,-3.0,986.0,-23.054677200000135
36.86,502.0,-58.0,-3.0,990.0,-23.066056800000133
36.88,504.0,-46.0,-3.0,986.0,-23.075082000000133
36.9,503.0,-46.0,-3.0,986.0,-23.084107200000133
36.92,502.0,-39.0,-3.0,986.0,-23.091759000000135
36.94,502.0,-46.0,-7.0,986.0,-23.100784200000135
36.96,502.0,-58.0,-3.0,994.0,-23.112163800000136
36.98,501.0,-54.0,-7.0,990.0,-23.122758600000132
37.0,504.0,-46.0,-3.0,990.0,-23.131783800000132
37.02,502.0,-54.0,-3.0,986.0,-23.142378600000136
37.04,503.0,-50.0,-3.0,986.0,-23.152188600000134
37.06,504.0,-54.0,-3.0,986.0,-23.162783400000137
37.08,502.0,-54.0,0.0,978.0,-23.173378200000133
37.1,502.0,-46.0,-7.0,986.0,-23.182403400000133
37.12,503.0,-46.0,0.0,986.0,-23.191428600000133
37.14,502.0,-50.0,0.0,990.0,-23.201238600000135
37.16,504.0,-54.0,-3.0,986.0,-23.21183340000013
37.18,503.0,-50.0,0.0,982.0,-23.221643400000133
37.2,503.0,-54.0,0.0,990.0,-23.232238200000136
37.22,502.0,-46.0,-3.0,986.0,-23.241263400000136
37.24,504.0,-50.0,0.0,986.0,-23.251073400000138
37.26,501.0,-50.0,0.0,986.0,-23.260883400000136
37.28,504.0,-50.0,-7.0,986.0,-23.270693400000138
37.3,503.0,-50.0,-3.0,986.0,-23.280503400000136
37.32,502.0,-50.0,-11.0,994.0,-23.290313400000137
37.34,502.0,-54.0,0.0,986.0,-23.30090820000014
37.36,502.0,-46.0,0.0,990.0,-23.30993340000014
37.38,505.0,-46.0,0.0,982.0,-23.31895860000014
37.4,503.0,-50.0,0.0,986.0,-23.32876860000014
37.42,503.0,-50.0,0.0,998.0,-23.33857860000014
37.44,502.0,-35.0,-7.0,982.0,-23.34544560000014
37.46,502.0,-54.0,-3.0,990.0,-23.356040400000143
37.48,503.0,-50.0,0.0,994.0,-23.36585040000014
37.5,502.0,-50.0,-3.0,982.0,-23.375660400000143
37.52,501.0,-50.0,3.0,986.0,-23.385470400000145
37.54,504.0,-46.0,3.0,978.0,-23.394495600000145
37.56,501.0,-50.0,-3.0,990.0,-23.404305600000146
37.58,503.0,-50.0,-3.0,990.0,-23.414115600000144
37.6,502.0,-46.0,0.0,982.0,-23.423140800000144
37.62,504.0,-46.0,-3.0,986.0,-23.432166000000144
37.64,504.0,-46.0,-7.0,986.0,-23.441191200000144
37.66,503.0,-46.0,-7.0,982.0,-23.450216400000144
37.68,502.0,-50.0,-3.0,986.0,-23.460026400000146
37.7,504.0,-50.0,0.0,982.0,-23.469836400000148
37.72,503.0,-46.0,-3.0,978.0,-23.478861600000148
37.74,502.0,-50.0,-3.0,986.0,-23.48867160000015
37.76,503.0,-54.0,-3.0,994.0,-23.499266400000145
37.78,503.0,-42.0,-3.0,986.0,-23.507506800000147
37.8,504.0,-46.0,0.0,994.0,-23.516532000000147
37.82,503.0,-46.0,-3.0,982.0,-23.525557200000147
37.84,503.0,-50.0,-3.0,978.0,-23.53536720000015
37.86,502.0,-54.0,0.0,990.0,-23.545962000000145
37.88,503.0,-58.0,-3.0,982.0,-23.557341600000147
37.9,500.0,-46.0,-3.0,990.0,-23.566366800000146
37.92,501.0,-54.0,-7.0,990.0,-23.57696160000015
37.94,503.0,-54.0,0.0,982.0,-23.587556400000146
37.96,500.0,-46.0,-7.0,986.0,-23.596581600000146
37.98,501.0,-50.0,-3.0,994.0,-23.606391600000144
38.0,504.0,-46.0,0.0,982.0,-23.615416800000144
38.02,500.0,-50.0,-3.0,990.0,-23.625226800000146
38.04,502.0,-46.0,-7.0,990.0,-23.634252000000146
38.06,502.0,-54.0,-3.0,990.0,-23.64484680000015
38.08,503.0,-46.0,-3.0,982.0,-23.65387200000015
38.1,503.0,-46.0,0.0,994.0,-23.66289720000015
38.12,505.0,-54.0,-3.0,986.0,-23.673492000000145
38.14,504.0,-46.0,-3.0,986.0,-23.682517200000145
38.16,504.0,-54.0,-7.0,986.0,-23.69311200000014
38.18,502.0,-54.0,-3.0,986.0,-23.703706800000145
38.2,501.0,-54.0,-7.0,990.0,-23.714301600000148
38.22,500.0,-50.0,-7.0,982.0,-23.724111600000146
38.24,502.0,-42.0,-3.0,982.0,-23.732352000000148
38.26,502.0,-46.0,-11.0,986.0,-23.741377200000148
38.28,503.0,-50.0,-3.0,994.0,-23.75118720000015
38.3,503.0,-50.0,0.0,982.0,-23.760997200000148
38.32,502.0,-54.0,-3.0,986.0,-23.77159200000015
38.34,502.0,-50.0,-3.0,990.0,-23.781402000000153
38.36,503.0,-46.0,-3.0,986.0,-23.790427200000153
38.38,504.0,-46.0,-7.0,990.0,-23.799452400000153
38.4,503.0,-50.0,0.0,982.0,-23.80926240000015
38.42,502.0,-50.0,-7.0,978.0,-23.819072400000152
38.44,504.0,-50.0,-3.0,986.0,-23.82888240000015
38.46,502.0,-54.0,-3.0,982.0,-23.839477200000154
38.48,504.0,-54.0,-3.0,986.0,-23.85007200000015
38.5,503.0,-54.0,-7.0,990.0,-23.860666800000153
38.52,504.0,-46.0,0.0,990.0,-23.869692000000153
38.54,503.0,-54.0,-3.0,982.0,-23.88028680000015
38.56,501.0,-54.0,0.0,967.0,-23.890881600000153
38.58,501.0,-46.0,-7.0,994.0,-23.899906800000153
38.6,505.0,-46.0,-3.0,986.0,-23.908932000000153
38.62,504.0,-46.0,-3.0,994.0,-23.917957200000153
38.64,503.0,-50.0,0.0,986.0,-23.927767200000154
38.66,502.0,-54.0,-3.0,990.0,-23.93836200000015
38.68,501.0,-46.0,0.0,986.0,-23.94738720000015
38.7,502.0,-50.0,3.0,986.0,-23.957197200000152
38.72,503.0,-50.0,0.0,990.0,-23.96700720000015
38.74,502.0,-50.0,-3.0,994.0,-23.976817200000152
38.76,503.0,-42.0,0.0,990.0,-23.98505760000015
38.78,504.0,-54.0,-3.0,986.0,-23.995652400000154
38.8,503.0,-50.0,-3.0,986.0,-24.00546240000015
38.82,503.0,-46.0,0.0,982.0,-24.01448760000015
38.84,503.0,-42.0,0.0,994.0,-24.022728000000154
38.86,502.0,-39.0,0.0,986.0,-24.03037980000015
38.88,504.0,-50.0,-7.0,982.0,-24.040189800000153
38.9,503.0,-54.0,-3.0,986.0,-24.05078460000015
38.92,503.0,-42.0,-7.0,982.0,-24.05902500000015
38.94,503.0,-50.0,-7.0,998.0,-24.06883500000015
38.96,501.0,-46.0,-3.0,986.0,-24.07786020000015
38.98,504.0,-46.0,-3.0,990.0,-24.08688540000015
39.0,505.0,-50.0,-3.0,990.0,-24.09669540000015
39.02,501.0,-46.0,-3.0,982.0,-24.10572060000015
39.04,504.0,-46.0,-11.0,986.0,-24.11474580000015
39.06,502.0,-58.0,-3.0,990.0,-24.126125400000152
39.08,502.0,-50.0,-7.0,982.0,-24.13593540000015
39.1,503.0,-46.0,-3.0,994.0,-24.14496060000015
39.12,502.0,-50.0,0.0,990.0,-24.15477060000015
39.14,502.0,-46.0,0.0,994.0,-24.16379580000015
39.16,503.0,-46.0,0.0,986.0,-24.172821000000148
39.18,503.0,-46.0,-7.0,986.0,-24.181846200000148
39.2,503.0,-50.0,0.0,982.0,-24.19165620000015
39.22,504.0,-50.0,0.0,994.0,-24.201466200000148
39.24,502.0,-54.0,-7.0,986.0,-24.21206100000015
39.26,503.0,-46.0,-3.0,982.0,-24.22108620000015
39.28,503.0,-50.0,0.0,990.0,-24.230896200000153
39.3,504.0,-46.0,-3.0,982.0,-24.239921400000153
39.32,506.0,-54.0,-3.0,982.0,-24.250516200000156
39.34,501.0,-54.0,-3.0,982.0,-24.26111100000016
39.36,504.0,-50.0,0.0,978.0,-24.270921000000158
39.38,503.0,-46.0,0.0,986.0,-24.279946200000158
39.4,504.0,-50.0,-7.0,998.0,-24.289756200000156
39.42,503.0,-58.0,-7.0,986.0,-24.301135800000157
39.44,503.0,-54.0,-3.0,994.0,-24.311730600000153
39.46,503.0,-46.0,-3.0,986.0,-24.320755800000153
39.48,502.0,-50.0,-7.0,986.0,-24.33056580000015
39.5,499.0,-54.0,-3.0,990.0,-24.341160600000155
39.52,503.0,-54.0,-3.0,990.0,-24.351755400000158
39.54,502.0,-46.0,0.0,982.0,-24.360780600000158
39.56,502.0,-54.0,-3.0,982.0,-24.37137540000016
39.58,501.0,-50.0,-3.0,982.0,-24.38118540000016
39.6,499.0,-54.0,0.0,994.0,-24.391780200000163
39.62,503.0,-42.0,-3.0,990.0,-24.40002060000016
39.64,501.0,-50.0,0.0,994.0,-24.409830600000163
39.66,500.0,-42.0,-7.0,994.0,-24.41807100000016
39.68,503.0,-46.0,-7.0,978.0,-24.42709620000016
39.7,502.0,-42.0,-3.0,986.0,-24.435336600000163
39.72,503.0,-46.0,-3.0,986.0,-24.444361800000163
39.74,504.0,-46.0,-7.0,978.0,-24.453387000000163
39.76,502.0,-54.0,-7.0,990.0,-24.46398180000016
39.78,503.0,-46.0,0.0,990.0,-24.47300700000016
39.8,502.0,-46.0,-3.0,982.0,-24.48203220000016
39.82,502.0,-42.0,0.0,986.0,-24.49027260000016
39.84,501.0,-50.0,-3.0,994.0,-24.500082600000162
39.86,502.0,-50.0,-3.0,986.0,-24.50989260000016
39.88,502.0,-54.0,-3.0,986.0,-24.520487400000164
39.9,503.0,-46.0,-7.0,994.0,-24.529512600000164
39.92,502.0,-42.0,0.0,982.0,-24.537753000000166
39.94,502.0,-54.0,-3.0,990.0,-24.548347800000162
39.96,504.0,-54.0,-3.0,986.0,-24.558942600000165
39.98,503.0,-50.0,-11.0,986.0,-24.568752600000163
40.0,501.0,-42.0,-3.0,986.0,-24.576993000000165
40.02,502.0,-50.0,-3.0,978.0,-24.586803000000167
40.04,502.0,-54.0,-3.0,986.0,-24.597397800000163
40.06,503.0,-50.0,-3.0,986.0,-24.607207800000165
40.08,501.0,-46.0,-3.0,990.0,-24.616233000000165
40.1,503.0,-46.0,3.0,986.0,-24.625258200000165
